"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","implemented_redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","redirected_active_page","notes"
"/dog-parks/colin-alton-parkette/","Colin Alton Parkette (Leash-Free Dog Area) | LeashFree.ca","Colin Alton Parkette provides a thoughtfully designed leash-free area in Burlington","1","22373","","","","","0","https://leashfree.ca/dog-parks/colin-alton-parkette/","no","no",""
"/dog-parks/colonel-danforth-park/","Colonel Danforth Park Dog Park in Scarborough, Ontario | LeashFree.ca","Colonel Danforth Park offers extensive nature trails along Highland Creek for peaceful on-leash adventures with your dog.","1","21397","","","","","0","https://leashfree.ca/dog-parks/colonel-danforth-park/","no","no",""
"/dog-parks/colonel-samuel-smith-park/","Colonel Samuel Smith Park Leash-Free Dog Park on Toronto Waterfront | LeashFree.ca","Colonel Samuel Smith Park features a scenic leash-free area with access to Toronto","1","21482","","","","","0","https://leashfree.ca/dog-parks/colonel-samuel-smith-park/","no","no",""
"/dog-parks/colonel-samuel-smith-park-etobicoke/","Colonel Samuel Smith Park Leash-Free Dog Park | LeashFree.ca","Colonel Samuel Smith Park offers a large off-leash waterfront experience with scenic trails and abundant wildlife.","1","21063","","","","","0","https://leashfree.ca/dog-parks/colonel-samuel-smith-park-etobicoke/","no","no",""
"/dog-parks/community-common/","Community Common (Urban Leash-Free Zone) | LeashFree.ca","Community Common provides a convenient leash-free area in downtown Mississauga, perfect for quick visits and socializing your dog during a busy day.","1","21920","","","","","0","https://leashfree.ca/dog-parks/community-common/","no","no",""
"/dog-parks/confederation-park/","Confederation Park Dog Park in Calgary, Alberta | LeashFree.ca","Confederation Park Dog Park in Calgary, Alberta is a leash-free dog park with open green space and walking paths for everyday off-leash exercise.","1","21633","","","","","0","https://leashfree.ca/dog-parks/confederation-park/","no","no",""
"/dog-parks/confederation-park-075b6/","Confederation Park Dog Park in Toronto, Ontario | LeashFree.ca","Confederation Park Dog Park in Toronto, Ontario is a leash-free dog park featuring fenced off-leash space, shade, and seating for local dog owners.","1","21549","","","","","0","https://leashfree.ca/dog-parks/confederation-park-075b6/","no","no",""
"/dog-parks/confederation-park-burnaby/","Confederation Park Leash-Free Area | LeashFree.ca","Confederation Park in Burnaby provides a clean and friendly off-leash area ideal for community dog play and family visits.","1","21418","","","","","0","https://leashfree.ca/dog-parks/confederation-park-burnaby/","no","no",""
"/dog-parks/connaught-off-leash-area/","Connaught Off-Leash Area (Compact Green Pocket) | LeashFree.ca","Connaught’s off-leash pocket park provides a practical green space in the Beltline for urban dog owners looking for a quick and convenient outing.","1","21535","","","","","0","https://leashfree.ca/dog-parks/connaught-off-leash-area/","no","no",""
"/dog-parks/conrose-park/","Conrose Park Leash-Free Dog Park | LeashFree.ca","Conrose Park is a seasonal leash-free dog park in Halifax, known for its large sports fields open to dogs in the winter. It provides plenty of room for dogs to run off-leash close...","1","21772","","","","","0","https://leashfree.ca/dog-parks/conrose-park/","no","no",""
"/dog-parks/conroy-pit/","Conroy Pit Leash-Free Dog Park | LeashFree.ca","Conroy Pit is a large public leash-free area in Ottawa with diverse trails and open spaces ideal for running and exploring safely.","1","21164","","","","","0","https://leashfree.ca/dog-parks/conroy-pit/","no","no",""
"/dog-parks/coopers-dog-park/","Coopers' Park (off-leash dog park) | LeashFree.ca","Coopers","1","22427","","","","","0","https://leashfree.ca/dog-parks/coopers-dog-park/","no","no",""
"/dog-parks/coquitlam/","Dog Parks in Coquitlam BC | LeashFree.ca","Explore Coquitlam’s best off-leash dog parks and trails. Discover fenced zones, open fields, and scenic forest paths where dogs can safely run and play.","1","4745","","","","","0","https://leashfree.ca/dog-parks/coquitlam/","no","no",""
"/dog-parks/corbetts-park/","Corbett's Park Leash-Free Dog Park | LeashFree.ca","Corbett","1","20423","","","","","0","https://leashfree.ca/dog-parks/corbetts-park/","no","no",""
"/dog-parks/cornwall/","Dog Parks in Cornwall Ontario | LeashFree.ca","Discover leash-free dog parks in Cornwall, Ontario. Explore safe, fenced areas where your dog can run, play, and socialize with others year-round.","1","4051","","","","","0","https://leashfree.ca/dog-parks/cornwall/","no","no",""
"/dog-parks/cottonwood-falls-park-nelson/","Cottonwood Falls Park Leash-Free Area | LeashFree.ca","Cottonwood Falls Park is a peaceful green space in Nelson where dogs can enjoy a leash-free experience near the sound of waterfalls.","1","20295","","","","","0","https://leashfree.ca/dog-parks/cottonwood-falls-park-nelson/","no","no",""
"/dog-parks/courtice/","Dog Parks in Courtice Ontario | LeashFree.ca","Find leash-free dog parks in Courtice, Ontario. Explore safe, fenced off-leash areas where your dog can run, play, and socialize year-round.","1","3699","","","","","0","https://leashfree.ca/dog-parks/courtice/","no","no",""
"/dog-parks/cowan-sportsplex-dog-park/","Cowan Sportsplex Dog Park (Leash-Free Dog Area) | LeashFree.ca","Cowan Sportsplex Dog Park in Woodstock is a convenient off-leash space for dog owners looking to combine walking and play. Adjacent to the Sportsplex and featuring a walking path...","1","21085","","","","","0","https://leashfree.ca/dog-parks/cowan-sportsplex-dog-park/","no","no",""
"/dog-parks/coxwell-ravine-park/","Coxwell Ravine Park (Leash-Free Dog Area) | LeashFree.ca","Coxwell Ravine Park offers a unique leash-free trail experience along Toronto’s Taylor Creek. Surrounded by trees and natural terrain, it","1","21948","","","","","0","https://leashfree.ca/dog-parks/coxwell-ravine-park/","no","no",""
"/dog-parks/crab-park-at-portside-dog-park/","CRAB Park at Portside (off-leash dog park) | LeashFree.ca","CRAB Park at Portside is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, m...","1","22472","","","","","0","https://leashfree.ca/dog-parks/crab-park-at-portside-dog-park/","no","no",""
"/dog-parks/craigleigh-gardens/","Craigleigh Gardens (Leash-Free Dog Area) | LeashFree.ca","Craigleigh Gardens is a scenic, partially wooded park offering a tranquil off-leash experience among mature trees and winding paths in Rosedale.","1","21602","","","","","0","https://leashfree.ca/dog-parks/craigleigh-gardens/","no","no",""
"/dog-parks/crimson-ridge-park-chilliwack/","Crimson Ridge Park Leash-Free Dog Park | LeashFree.ca","Crimson Ridge Park provides local dog owners in Chilliwack with a simple off-leash space in a quiet residential area.","1","21011","","","","","0","https://leashfree.ca/dog-parks/crimson-ridge-park-chilliwack/","no","no",""
"/dog-parks/crystal-ridge-neighbourhood-off-leash-area/","Crystal Ridge Neighbourhood Off-Leash Area | LeashFree.ca","Crystal Ridge Off-Leash Area in Grande Prairie offers an unfenced green space where dogs can roam freely under supervision in a relaxed setting.","1","20893","","","","","0","https://leashfree.ca/dog-parks/crystal-ridge-neighbourhood-off-leash-area/","no","no",""
"/dog-parks/currie-bark-park/","Currie Bark Park (Fenced Dog Park) | LeashFree.ca","Currie Bark Park offers a secure, urban-friendly off-leash zone with agility structures and lighting, perfect for dogs to play safely day or night.","1","21592","","","","","0","https://leashfree.ca/dog-parks/currie-bark-park/","no","no",""
"/dog-parks/dale-hodges-park/","Dale Hodges Park (Leash-Free Dog Area) | LeashFree.ca","Dale Hodges Park offers Calgary dog owners a stunning mix of art, nature, and off-leash adventure along the Bow River’s edge.","1","21432","","","","","0","https://leashfree.ca/dog-parks/dale-hodges-park/","no","no",""
"/dog-parks/dartmouth-common/","Dartmouth Common Leash-Free Dog Park | LeashFree.ca","Dartmouth Common is a popular leash-free dog park in Dartmouth, known for its open lawns and central location. It is a convenient spot for dogs to run and socialize with great vie...","1","19972","","","","","0","https://leashfree.ca/dog-parks/dartmouth-common/","no","no",""
"/dog-parks/david-bartlett-park/","David Bartlett Park Leash-Free Dog Park | LeashFree.ca","David Bartlett Park is a public leash-free area in Manotick featuring trails, open space, and Rideau River access for dogs to explore and play.","1","21144","","","","","0","https://leashfree.ca/dog-parks/david-bartlett-park/","no","no",""
"/dog-parks/david-crombie-park/","David Crombie Park (Dogs Allowed Area) | LeashFree.ca","David Crombie Park provides a quiet urban escape with benches and green space for on-leash dog walks through downtown Toronto.","1","21219","","","","","0","https://leashfree.ca/dog-parks/david-crombie-park/","no","no",""
"/dog-parks/david-gray-park-burnaby/","David Gray Park Leash-Free Area | LeashFree.ca","David Gray Park in Burnaby offers a cozy off-leash dog area in a quiet residential neighborhood.","1","21079","","","","","0","https://leashfree.ca/dog-parks/david-gray-park-burnaby/","no","no",""
"/dog-parks/dawson-park-off-leash-area/","Dawson Park Off-Leash Area | LeashFree.ca","Dawson Park Off-Leash Area in Edmonton offers tranquil riverside trails and grassy spaces for dogs and their owners to explore together.","1","21215","","","","","0","https://leashfree.ca/dog-parks/dawson-park-off-leash-area/","no","no",""
"/dog-parks/deer-ridge-park/","Deer Ridge Park (Off-Leash Area) | LeashFree.ca","The Deer Ridge Off-Leash Area provides a relaxed setting with peaceful trails, perfect for a quiet walk with your pup in south Calgary.","1","20111","","","","","0","https://leashfree.ca/dog-parks/deer-ridge-park/","no","no",""
"/dog-parks/deveaux-woods-state-park-dog-park/","DeVeaux Woods State Park Dog Park Leash-Free Dog Park | LeashFree.ca","DeVeaux Woods State Park Dog Park is a fully fenced off-leash area just across the border from Niagara Falls, perfect for international dog-friendly visits.","1","21070","","","","","0","https://leashfree.ca/dog-parks/deveaux-woods-state-park-dog-park/","no","no",""
"/dog-parks/devonian-harbour-dog-park/","Devonian Harbour (Leash Free Dog Park) | LeashFree.ca","Devonian Harbour is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minima...","1","22490","","","","","0","https://leashfree.ca/dog-parks/devonian-harbour-dog-park/","no","no",""
"/dog-parks/diamond-jubilee-park/","Diamond Jubilee Park Leash-Free Dog Park | LeashFree.ca","Diamond Jubilee Park in Ottawa offers a small fenced leash-free zone for neighborhood dog play and quick outings.","1","21153","","","","","0","https://leashfree.ca/dog-parks/diamond-jubilee-park/","no","no",""
"/dog-parks/diana-princess-of-wales-park-ladysmith/","Diana, Princess of Wales Park Leash-Free Area | LeashFree.ca","Diana, Princess of Wales Park is a green space in Ladysmith offering off-leash dog play alongside family-friendly amenities.","1","20915","","","","","0","https://leashfree.ca/dog-parks/diana-princess-of-wales-park-ladysmith/","no","no",""
"/dog-parks/dodger-dog-park/","Dodger Dog Park | LeashFree.ca","Dodger Dog Park in St. Albert is a fenced dog park honoring a service dog, providing a safe, open space for dogs to roam off-leash.","1","20357","","","","","0","https://leashfree.ca/dog-parks/dodger-dog-park/","no","no",""
"/dog-parks/dog-beach-white-rock/","Dog Off-leash Swimming Beach | LeashFree.ca","The Dog Off-leash Swimming Beach near White Rock gives dogs a rare chance to swim freely and play in the water off-leash.","1","20962","","","","","0","https://leashfree.ca/dog-parks/dog-beach-white-rock/","no","no",""
"/dog-parks/dog-friendly-beach-island-22/","Dog-Friendly Beach (Island 22 Riverside) Leash-Free Dog Park | LeashFree.ca","This riverside dog-friendly beach in Island 22 Regional Park is a great off-leash spot in Chilliwack for dogs who love to swim and run in open areas.","1","20996","","","","","0","https://leashfree.ca/dog-parks/dog-friendly-beach-island-22/","no","no",""
"/dog-parks/dog-park-at-selkirk-park/","Dog Park at Selkirk Park Leash-Free Dog Park | LeashFree.ca","Dog Park at Selkirk Park is a large, fully fenced off-leash dog park in Selkirk, MB, offering safe and open space for dogs to play.","1","19877","","","","","0","https://leashfree.ca/dog-parks/dog-park-at-selkirk-park/","no","no",""
"/dog-parks/dog-relief-station-new-westminster/","Dog Relief Station Leash Free Area | LeashFree.ca","The Dog Relief Station in downtown New Westminster provides a convenient fenced space for dogs to enjoy a quick off-leash break.","1","20612","","","","","0","https://leashfree.ca/dog-parks/dog-relief-station-new-westminster/","no","no",""
"/dog-parks/doggy-diamond-off-leash-park/","Doggy Diamond Off-Leash Park Leash-Free Dog Park | LeashFree.ca","Doggy Diamond is a popular off-leash dog park in Brandon, MB, known for its secure fencing and large open space for dogs to run and play.","1","20682","","","","","0","https://leashfree.ca/dog-parks/doggy-diamond-off-leash-park/","no","no",""
"/dog-parks/dogwood-park/","Dogwood Park Leash-Free Dog Park | LeashFree.ca","Dogwood Park is a top destination in White Rock for off-leash dog walking, featuring wooded trails and a peaceful setting.","1","20873","","","","","0","https://leashfree.ca/dog-parks/dogwood-park/","no","no",""
"/dog-parks/don-bayer-park/","Don Bayer Park Leash-Free Dog Park | LeashFree.ca","Don Bayer Park is a growing leash-free dog park in Dartmouth, appreciated for its fenced space and easy access near Burnside. It is a great spot for energetic dogs to run and soci...","1","20093","","","","","0","https://leashfree.ca/dog-parks/don-bayer-park/","no","no",""
